ds,yhat,yhat_lower,yhat_upper
2026-01-01 00:00:00,61.83681183134336,58.24780987174254,65.5091016078867
2026-01-01 00:05:00,62.00156997674593,58.377680919456814,65.47269637906125
2026-01-01 00:10:00,62.16632812214849,58.752842439426225,65.46906625604774
2026-01-01 00:15:00,62.33108626755106,58.81412654617423,65.79226261987723
2026-01-01 00:20:00,62.495844412953616,58.79516362739148,65.71408984721333
2026-01-01 00:25:00,62.66060255835618,59.39714561459524,66.23861555986183
2026-01-01 00:30:00,62.82536070375875,59.25184542577684,66.29339045633547
2026-01-01 00:35:00,62.99011884916131,59.51593111444809,66.71862063335948
2026-01-01 00:40:00,63.15487699456388,59.75532815434105,66.61914558300795
2026-01-01 00:45:00,63.319635139966444,60.17427250635758,66.71719601542615
2026-01-01 00:50:00,63.484393285369016,60.03698868103333,66.76346367064139
2026-01-01 00:55:00,63.64915143077158,60.237301015373,67.23174481014048
2026-01-01 01:00:00,63.81390957617413,60.198589709601215,67.2367822477948
2026-01-01 01:05:00,63.978667721576706,60.38642477812029,67.28998168514279
2026-01-01 01:10:00,64.14342586697927,60.66933078069855,67.71277734009296
2026-01-01 01:15:00,64.30818401238183,61.1045869476511,67.87081681682254
2026-01-01 01:20:00,64.4729421577844,60.57521652172111,68.04762937418339
2026-01-01 01:25:00,64.63770028468771,61.05718150866021,68.10404675737536
2026-01-01 01:30:00,64.80245841159102,61.28077598538196,68.34432750278954
2026-01-01 01:35:00,64.96721653849433,61.150916961529255,68.6974790965597
2026-01-01 01:40:00,65.13197466539765,61.769174766526724,68.60250633102618
2026-01-01 01:45:00,65.29673279230096,61.68383811539872,68.79249356126412
2026-01-01 01:50:00,65.46149091920427,61.74245656259129,69.02630071544311
2026-01-01 01:55:00,65.62624904610757,62.18846280361111,69.07291118681981
2026-01-01 02:00:00,65.79100717301088,62.342372232329126,69.54948906582467
2026-01-01 02:05:00,65.95576529991419,62.57156086964485,69.5621659756556
2026-01-01 02:10:00,66.12052342681751,62.807063600412114,69.48374935311543
2026-01-01 02:15:00,66.28528155372082,62.757414440916556,69.9229029797958
2026-01-01 02:20:00,66.45003968062412,62.9831288340694,69.9028348874608
2026-01-01 02:25:00,66.61479780752742,63.19602345143101,70.19469300978223
2026-01-01 02:30:00,66.77955593443073,63.34512909215031,70.20019798803885
2026-01-01 02:35:00,66.94431406133405,63.42792201701973,70.48100613080607
2026-01-01 02:40:00,67.10907218823736,63.51634600075956,70.73531380962592
2026-01-01 02:45:00,67.27364104964667,64.10764356104701,70.87013262222231
2026-01-01 02:50:00,67.43820991105596,63.68712420141548,71.0358474570029
2026-01-01 02:55:00,67.60277877246526,63.99202255781436,70.86183478591214
2026-01-01 03:00:00,67.76734763387455,64.18735583277154,71.20292446443835
2026-01-01 03:05:00,67.93191649528386,64.40492513124468,71.45807910138974
2026-01-01 03:10:00,68.09648535669315,64.45434049810007,71.590080559693
2026-01-01 03:15:00,68.26105421810244,64.85173578760336,71.80040184583252
2026-01-01 03:20:00,68.42562307951174,64.82320477679018,71.9696216493268
2026-01-01 03:25:00,68.59019194092104,65.26973950099078,71.91608561039622
2026-01-01 03:30:00,68.75476080233034,65.22176315606971,72.48344856909749
2026-01-01 03:35:00,68.91932966373963,65.46638140357295,72.3125080643464
2026-01-01 03:40:00,69.08389852514892,66.05290713928987,72.74787819073609
2026-01-01 03:45:00,69.24846738655823,65.61374744633268,72.49457200150837
2026-01-01 03:50:00,69.41303624796753,66.1200530877373,73.15835558871477
2026-01-01 03:55:00,69.57760510937683,66.16623961813283,73.08963517723318
2026-01-01 04:00:00,69.74217397078613,66.50484017095091,73.18930217648763
2026-01-01 04:05:00,69.88875019236718,66.4165786773678,73.41022150340714
2026-01-01 04:10:00,70.03532641394824,66.51005392668965,73.6508734822518
2026-01-01 04:15:00,70.1819026355293,66.75656948218399,73.36910067925982
2026-01-01 04:20:00,70.32847885711035,67.06646896856785,73.91686242012774
2026-01-01 04:25:00,70.47505507869141,66.87143015798543,74.17365235804252
2026-01-01 04:30:00,70.62163130027247,67.17768044521834,74.11356922486927
2026-01-01 04:35:00,70.76820752185353,67.29235344265409,74.22012050320852
2026-01-01 04:40:00,70.91478374343458,67.37102622004858,74.48653682060174
2026-01-01 04:45:00,71.06135996501564,67.36781081157258,74.44641762147639
2026-01-01 04:50:00,71.2079361865967,67.73352584221833,74.83302357628122
2026-01-01 04:55:00,71.35451240817775,67.74163299462384,74.73718865433975
2026-01-01 05:00:00,71.5010886297588,68.2766664338572,74.93417777583834
2026-01-01 05:05:00,71.64766485133985,68.3197117053411,75.10208399966028
2026-01-01 05:10:00,71.79424107292093,68.13218586461446,75.44927152183467
2026-01-01 05:15:00,71.94081729450198,68.4892780614479,75.67736411839805
2026-01-01 05:20:00,72.08739351608304,68.68608562370672,75.6196472199108
2026-01-01 05:25:00,72.23396875745847,68.70425436926949,75.53794302364918
2026-01-01 05:30:00,72.38054399883389,68.84941407873222,76.14603157786905
2026-01-01 05:35:00,72.52711924020932,68.73120523298832,75.82118609064689
2026-01-01 05:40:00,72.67369448158475,69.23476869154081,75.8259680689972
2026-01-01 05:45:00,72.82026972296018,69.39811879102355,76.26076041047308
2026-01-01 05:50:00,72.9668449643356,69.6030883946464,76.31581058816467
2026-01-01 05:55:00,73.11342020571104,69.3692889955431,76.37218177631169
2026-01-01 06:00:00,73.25999544708647,69.73681293903087,76.77065655672135
2026-01-01 06:05:00,73.4065706884619,70.03110856734983,77.32096564603255
2026-01-01 06:10:00,73.55314592983733,70.13059293870114,77.05669400967986
2026-01-01 06:15:00,73.69972117121276,70.29593473147685,77.19696697354881
2026-01-01 06:20:00,73.84629641258817,70.31083139967456,77.27942379642
2026-01-01 06:25:00,73.99287165396362,70.49136957214378,77.30536468223886
2026-01-01 06:30:00,74.13944689533905,70.63819816600781,77.86234036920023
2026-01-01 06:35:00,74.28602213671446,70.92293442496049,77.79213419169723
2026-01-01 06:40:00,74.4325973780899,70.88442439919454,77.77656056376942
2026-01-01 06:45:00,74.57917260948848,70.8273005304215,78.41648606981526
2026-01-01 06:50:00,74.72574784088705,71.22083174965036,78.24765746877831
2026-01-01 06:55:00,74.87232307228564,71.52519443413514,78.60437155269348
2026-01-01 07:00:00,75.01889830368421,71.61657131574385,78.80453649688411
2026-01-01 07:05:00,75.16547353508278,71.55438443751058,78.63329555577289
2026-01-01 07:10:00,75.31204876648137,72.04315078692107,79.0252194050918
2026-01-01 07:15:00,75.45862399787994,72.15909181040233,79.05851923318389
2026-01-01 07:20:00,75.60519922927851,72.23281079981129,78.88914092324724
2026-01-01 07:25:00,75.7517744606771,72.33520707664509,79.26945567956382
2026-01-01 07:30:00,75.89834969207567,72.2189068347033,79.51662290761448
2026-01-01 07:35:00,76.04492492347424,72.40659590705894,79.56504846962724
2026-01-01 07:40:00,76.19150015487283,72.5550154163199,79.72450479751808
2026-01-01 07:45:00,76.3380753862714,73.02759147279974,79.87379025851513
2026-01-01 07:50:00,76.48465061766998,72.98072328500572,80.05835144943406
2026-01-01 07:55:00,76.63122584906854,73.15647168697352,80.07104894220717
2026-01-01 08:00:00,76.77780108046713,72.91100709430181,80.38363087790619
2026-01-01 08:05:00,76.92437630671782,73.30450221198777,80.4930578153333
2026-01-01 08:10:00,77.07095153296854,73.4861086594553,80.37431301967727
2026-01-01 08:15:00,77.21752675921923,73.97266400654176,80.8560403242577
2026-01-01 08:20:00,77.36410198546993,73.76923743639486,81.23366113021976
2026-01-01 08:25:00,77.51067721172063,73.91625806873175,81.1916718110328
2026-01-01 08:30:00,77.65725243797132,73.87583605120729,81.25387723575062
2026-01-01 08:35:00,77.80382766422203,74.0043750737854,81.20519375710204
2026-01-01 08:40:00,77.95040289047273,74.4649038889027,81.58456206977645
2026-01-01 08:45:00,78.09697811672343,74.79662960933729,81.75095917982514
2026-01-01 08:50:00,78.24355334297412,74.59160221805844,81.82380861055093
2026-01-01 08:55:00,78.39012856922483,74.8240925454277,81.6022685979439
2026-01-01 09:00:00,78.53670379547553,74.7612511814544,81.85319917864166
2026-01-01 09:05:00,78.68327902172622,75.09772069152075,81.97989570384058
2026-01-01 09:10:00,78.82985424797694,75.4270257737374,82.06689010040043
2026-01-01 09:15:00,78.97642947422763,75.51327572743256,82.37265008139026
2026-01-01 09:20:00,79.12300470047833,75.64074837610654,82.42572584736695
2026-01-01 09:25:00,79.23887430146799,75.82840863421941,82.75929158629505
2026-01-01 09:30:00,79.35474390245764,75.89098606830595,82.73043464930035
2026-01-01 09:35:00,79.47061350344728,75.84282207171678,82.88917826188816
2026-01-01 09:40:00,79.58648310443694,76.09930168360064,82.89080247668527
2026-01-01 09:45:00,79.70235270542659,76.27430240459714,83.31448309292763
2026-01-01 09:50:00,79.81822230641623,76.29053442362259,83.4979669700592
2026-01-01 09:55:00,79.93409190740587,76.52064312750801,83.40577760997219
2026-01-01 10:00:00,80.04996150839553,76.71323019121735,83.40090581352844
2026-01-01 10:05:00,80.16583110938518,76.817267659439,83.44274927543938
2026-01-01 10:10:00,80.28170071037484,76.83782919467586,84.06595559659793
2026-01-01 10:15:00,80.39757031136448,77.09551378722715,84.10586580205818
2026-01-01 10:20:00,80.51343991235413,77.10208087440293,84.0456976355943
2026-01-01 10:25:00,80.62930951334378,77.14245094307837,84.2312432951706
2026-01-01 10:30:00,80.74517911433342,77.19653604390923,84.37289616683123
2026-01-01 10:35:00,80.86104871532308,77.56370934033424,84.55049231715803
2026-01-01 10:40:00,80.97691831631272,77.57723901645441,84.7612907608392
2026-01-01 10:45:00,81.05536032258036,77.70621561709352,84.73857540983465
2026-01-01 10:50:00,81.13380232884799,77.62378986034236,84.57928226362677
2026-01-01 10:55:00,81.21224433511563,77.62958923000828,84.7511076708353
2026-01-01 11:00:00,81.29068634138326,77.66410940430681,84.69227272728861
2026-01-01 11:05:00,81.3691283476509,77.9472146036888,84.87060934818517
2026-01-01 11:10:00,81.44757035391854,78.08311943461152,85.15394888744106
2026-01-01 11:15:00,81.52601236018616,78.1030257304,85.14939922134566
2026-01-01 11:20:00,81.6044543664538,77.97364008182969,85.1729410917499
2026-01-01 11:25:00,81.68289637272143,78.20264526238348,85.0005217269195
2026-01-01 11:30:00,81.76133837898907,78.44977769065939,85.12802080205542
2026-01-01 11:35:00,81.8397803852567,78.34527259070036,85.16059194868366
2026-01-01 11:40:00,81.91822239152434,78.74721542084743,85.29381179819237
2026-01-01 11:45:00,81.99666439779197,78.45873023384654,85.34837348003568
2026-01-01 11:50:00,82.0751064040596,78.51065951133552,85.33952983349297
2026-01-01 11:55:00,82.15354841032723,78.81747846169979,85.56131411239915
2026-01-01 12:00:00,82.23199041659488,78.7104521276936,85.55094629987396
2026-01-01 12:05:00,82.30337174557232,78.95545957075,85.81621607579075
2026-01-01 12:10:00,82.37475307454976,78.82861258333098,85.83857124433482
2026-01-01 12:15:00,82.44613440352721,78.94262344783628,86.0044615969833
2026-01-01 12:20:00,82.51751573250465,78.67712312257528,86.17246939604009
2026-01-01 12:25:00,82.5888970614821,78.86691063247915,86.04797841468584
2026-01-01 12:30:00,82.66027839045955,79.29206542338319,86.15760816905069
2026-01-01 12:35:00,82.73165971943699,79.07172475540949,86.05808797718673
2026-01-01 12:40:00,82.80304104841443,79.28066014350684,86.21474281043024
2026-01-01 12:45:00,82.87442237739188,79.48750228379906,86.43690128948586
2026-01-01 12:50:00,82.94580370636932,79.53644141492633,86.67921843208103
2026-01-01 12:55:00,83.01718503534677,79.48602078525849,86.65012838143811
2026-01-01 13:00:00,83.08856636432421,79.50673881822529,86.51528624929848
2026-01-01 13:05:00,83.15994769330165,79.28216222556746,86.75835999110316
2026-01-01 13:10:00,83.2313290222791,79.68009051977874,86.58331269367257
2026-01-01 13:15:00,83.30271035125654,79.86719530401088,86.83369452528169
2026-01-01 13:20:00,83.37409168023399,79.88277132974045,86.91064234270522
2026-01-01 13:25:00,83.44547301320749,80.13637166291339,86.90376874844858
2026-01-01 13:30:00,83.516854346181,79.65958184238471,87.00837956034555
2026-01-01 13:35:00,83.58823567915451,79.92870514533709,87.1034772400008
2026-01-01 13:40:00,83.65961701212801,80.1344821014878,87.13277878110186
2026-01-01 13:45:00,83.73099834510153,80.23514341209832,87.14877481619504
2026-01-01 13:50:00,83.80237967807503,80.23179087989004,87.17291699270154
2026-01-01 13:55:00,83.87376101104853,80.30642219663598,87.3408388314464
2026-01-01 14:00:00,83.94514234402205,80.50428092646834,87.12400590784007
2026-01-01 14:05:00,84.01652367699555,80.55171354289855,87.77446104486538
2026-01-01 14:10:00,84.08790500996905,80.55919852059247,87.31494354336547
2026-01-01 14:15:00,84.15928634294256,80.5836209726139,87.69760136064096
2026-01-01 14:20:00,84.23066767591607,80.62517807416025,87.61373918832179
2026-01-01 14:25:00,84.30204900888957,80.81248713281853,87.7361379133907
2026-01-01 14:30:00,84.37343034186308,80.7340252621028,88.20850939629514
2026-01-01 14:35:00,84.44481167483659,81.02573128304958,88.09736608962261
2026-01-01 14:40:00,84.51619300781009,80.92051959759235,88.06539026140756
2026-01-01 14:45:00,84.5875743175642,81.0634103665682,87.96007529296527
2026-01-01 14:50:00,84.65895562731833,81.17255971191969,88.18278290404268
2026-01-01 14:55:00,84.73033693707247,81.27004797328433,88.52616787162188
2026-01-01 15:00:00,84.80171824682658,81.15148902257951,88.28317664068436
2026-01-01 15:05:00,84.87309955658071,81.32624344738329,88.35280569249754
2026-01-01 15:10:00,84.94448086633483,81.09365335907259,88.41512308684202
2026-01-01 15:15:00,85.01586217608896,81.5558056102176,88.46527098352367
2026-01-01 15:20:00,85.08724348584308,81.64647359443444,88.81010029314149
2026-01-01 15:25:00,85.15862479559719,81.72179432894151,88.58821926395349
2026-01-01 15:30:00,85.23000610535131,81.9104166858648,88.59446492727143
2026-01-01 15:35:00,85.30138741510544,82.08759271348924,88.64372542196176
2026-01-01 15:40:00,85.37276872485957,81.8389461585446,88.60248789078406
2026-01-01 15:45:00,85.44415003461368,81.9485602889872,89.08657356037851
2026-01-01 15:50:00,85.51553134436782,81.82588691146425,89.11956809506289
2026-01-01 15:55:00,85.58691265412193,82.01750154112415,89.26248679485877
2026-01-01 16:00:00,85.65829396387606,82.24779304434092,89.28826922647757
2026-01-01 16:05:00,85.72967526835062,81.97643978211208,89.07388425102737
2026-01-01 16:10:00,85.80105657282519,81.99108011170287,89.40874088522558
2026-01-01 16:15:00,85.87243787729976,82.23695009263923,89.41238071532938
2026-01-01 16:20:00,85.94381918177433,82.51448959767882,89.46550465603994
2026-01-01 16:25:00,86.01520048624889,82.49118131225003,89.41481096290025
2026-01-01 16:30:00,86.08658179072346,82.7359983302691,89.35999476782428
2026-01-01 16:35:00,86.15796309519803,82.5884800308048,89.7271937394161
2026-01-01 16:40:00,86.2293443996726,82.74941270406782,89.55345676130693
2026-01-01 16:45:00,86.30072570414717,82.573872609194,89.88051172957215
2026-01-01 16:50:00,86.37210700862173,82.97276269924451,89.60699228044557
2026-01-01 16:55:00,86.4434883130963,82.9284278230524,90.13176799427303
2026-01-01 17:00:00,86.51486961757087,83.11142586368526,90.020199842689
2026-01-01 17:05:00,86.58625092204544,83.26725924174183,90.12510464469749
2026-01-01 17:10:00,86.65763222652,83.25892695572321,89.9502190110299
2026-01-01 17:15:00,86.72901353099456,83.42607991127541,90.20966835542234
2026-01-01 17:20:00,86.79889889958358,83.26716938869639,90.36553101037855
2026-01-01 17:25:00,86.86878426817259,83.57136906697673,90.35794983395101
2026-01-01 17:30:00,86.9386696367616,83.24862353867026,90.33263058660351
2026-01-01 17:35:00,87.00855500535062,83.53126824420397,90.52875103694576
2026-01-01 17:40:00,87.07844037393963,83.60078803326647,90.51617202304614
2026-01-01 17:45:00,87.14832574252863,83.34936935823504,90.72960421522434
2026-01-01 17:50:00,87.21821111111764,83.79534070339858,90.75383841586647
2026-01-01 17:55:00,87.28809647970665,83.51689730961753,90.72300518821864
2026-01-01 18:00:00,87.35798184829567,83.70743629906856,90.61617615037515
2026-01-01 18:05:00,87.42786721688468,83.84882972887236,90.8881015616652
2026-01-01 18:10:00,87.49775258547369,83.85589871281881,91.19511854403596
2026-01-01 18:15:00,87.5676379540627,84.13784181503982,91.11536542965143
2026-01-01 18:20:00,87.63752332265172,83.92244132571652,91.27330947485927
2026-01-01 18:25:00,87.70740869124072,84.20118737613798,91.25997414624581
2026-01-01 18:30:00,87.77729405982973,84.23292326221083,91.58184787968409
2026-01-01 18:35:00,87.84717942841876,84.27023099485436,90.96243754877128
2026-01-01 18:40:00,87.88652546189091,84.1441419725317,91.32838905338576
2026-01-01 18:45:00,87.92587149536308,84.32255584121634,91.21284547027658
2026-01-01 18:50:00,87.96521752883525,84.2752946900793,91.35163894130956
2026-01-01 18:55:00,88.00456356230742,84.57500699374448,91.83773965108323
2026-01-01 19:00:00,88.04390959577958,84.653118594145,91.5612122404581
2026-01-01 19:05:00,88.08325562925175,84.75798818503642,91.78981597015752
2026-01-01 19:10:00,88.12260166272392,84.93082739111588,91.59031700949417
2026-01-01 19:15:00,88.1619476961961,84.60975668916169,91.73900417494289
2026-01-01 19:20:00,88.20129372966827,84.42480044642627,91.4647143005818
2026-01-01 19:25:00,88.24063976314044,84.66313936031989,91.52148417865402
2026-01-01 19:30:00,88.2799857966126,84.97222466468492,91.7059800953752
2026-01-01 19:35:00,88.31933183008478,84.98894287112526,91.98121204243787
2026-01-01 19:40:00,88.35867786355693,84.89459092475597,91.82993092068006
2026-01-01 19:45:00,88.3980238970291,85.20274649919118,92.02473983619444
2026-01-01 19:50:00,88.43736993050128,84.87332690171394,92.04303835574832
2026-01-01 19:55:00,88.47671596397343,84.92204687787367,91.83783980038734
2026-01-01 20:00:00,88.51606196776248,84.9034926337206,92.16405646805698
2026-01-01 20:05:00,88.55540797155153,85.18017165683908,92.12579100648176
2026-01-01 20:10:00,88.59475397534057,85.20310167923111,91.93741093099874
2026-01-01 20:15:00,88.63409997912962,85.18128316377506,91.94898305755433
2026-01-01 20:20:00,88.67344598291868,85.12385149617835,92.02508408771196
2026-01-01 20:25:00,88.71279198670771,85.18596342252886,92.21338890507866
2026-01-01 20:30:00,88.75213799049676,85.20734702197925,92.2006842356412
2026-01-01 20:35:00,88.79148399428581,85.4672007994895,92.25600033127135
2026-01-01 20:40:00,88.83082999807486,85.27814444283439,92.37286922699077
2026-01-01 20:45:00,88.87017600186391,85.55999823074355,92.63799344605691
2026-01-01 20:50:00,88.90952200565296,85.4555861053362,92.25094520736116
2026-01-01 20:55:00,88.948868009442,85.24423151288148,92.325784033885
2026-01-01 21:00:00,88.98821401323106,85.53885372377042,92.83857876609143
2026-01-01 21:05:00,89.0275600170201,85.40735109601246,92.33166436907437
2026-01-01 21:10:00,89.06690602080914,85.68764063928154,92.47039259191118
2026-01-01 21:15:00,89.10625202459819,85.17802420682455,92.42751659078569
2026-01-01 21:20:00,89.14559802657794,85.59446461191655,92.74365944802464
2026-01-01 21:25:00,89.18494402855771,85.8460704936949,92.87152238326554
2026-01-01 21:30:00,89.22429003053746,85.91743352147189,92.96130433290553
2026-01-01 21:35:00,89.26363603251721,85.57215609828337,93.08308417517318
2026-01-01 21:40:00,89.30298203449698,85.76693253763581,92.80628887329526
2026-01-01 21:45:00,89.34232803647674,86.0342018976973,92.98056547457635
2026-01-01 21:50:00,89.38167403845651,85.77445150986357,92.85660207651061
2026-01-01 21:55:00,89.42102004043626,85.99087753123868,93.05239276449926
2026-01-01 22:00:00,89.46036604241601,85.87412296652217,92.91927342716548
2026-01-01 22:05:00,89.49971204439578,86.28313150531285,92.77460743242186
2026-01-01 22:10:00,89.53905804637553,85.6416888169371,93.02487145854302
2026-01-01 22:15:00,89.5784040483553,86.03836989793864,93.06032514397621
2026-01-01 22:20:00,89.61775005033506,85.91602642532634,93.16806877697968
2026-01-01 22:25:00,89.65709605231481,85.9956344938779,93.23532893211569
2026-01-01 22:30:00,89.69644205429458,86.0315203303532,93.15910412635704
2026-01-01 22:35:00,89.73578805627433,86.27161229169684,93.2293157334359
2026-01-01 22:40:00,89.77513405494307,86.3439302642339,93.20159090535937
2026-01-01 22:45:00,89.8144800536118,86.51410147425152,93.22562836119367
